id,date,username,word_count,hashtags,replyCount,retweetCount,likeCount,quoteCount
1630387669128695808,2023-02-28 02:01:26+00:00,IGN,20,0,14,71,580,6
1630386230260277248,2023-02-28 01:55:43+00:00,IGN,12,1,4,91,519,1
1630380033562001408,2023-02-28 01:31:05+00:00,IGN,25,0,6,20,230,3
1630372486603845633,2023-02-28 01:01:06+00:00,IGN,55,0,46,121,2523,18
1630368985823825920,2023-02-28 00:47:11+00:00,IGN,39,0,6,15,195,0
1630364934889414657,2023-02-28 00:31:05+00:00,IGN,39,0,7,43,343,3
1630358341368299520,2023-02-28 00:04:53+00:00,IGN,39,0,69,74,1227,27
1630349835382423552,2023-02-27 23:31:05+00:00,IGN,25,0,4,20,193,1
1630342284607717379,2023-02-27 23:01:05+00:00,IGN,27,0,46,206,3383,28
1630339314688364546,2023-02-27 22:49:17+00:00,IGN,17,0,13,22,227,1
1630334737117224961,2023-02-27 22:31:06+00:00,IGN,18,0,74,131,1729,89
1630327187394969606,2023-02-27 22:01:06+00:00,IGN,49,0,14,127,2614,10
1630319638176251906,2023-02-27 21:31:06+00:00,IGN,22,0,17,36,419,7
1630312608162103299,2023-02-27 21:03:10+00:00,IGN,2,0,9,18,330,1
1630312560745431042,2023-02-27 21:02:58+00:00,IGN,2,0,2,21,318,0
1630312557339615234,2023-02-27 21:02:58+00:00,IGN,2,0,1,18,203,0
1630312087812464640,2023-02-27 21:01:06+00:00,IGN,35,1,16,52,594,11
1630304537109037060,2023-02-27 20:31:05+00:00,IGN,26,0,4,11,94,0
1630297053531127812,2023-02-27 20:01:21+00:00,IGN,32,0,41,102,1379,14
1630289438965133314,2023-02-27 19:31:06+00:00,IGN,28,0,28,36,271,8
1630281892103585793,2023-02-27 19:01:06+00:00,IGN,32,0,4,10,97,0
1630274340053737475,2023-02-27 18:31:06+00:00,IGN,24,0,3,31,278,4
1630270565599571971,2023-02-27 18:16:06+00:00,IGN,21,0,9,20,352,1
1630269572074053633,2023-02-27 18:12:09+00:00,IGN,15,0,10,37,248,7
1630266793892671490,2023-02-27 18:01:07+00:00,IGN,41,0,23,61,1349,12
1630263270476075012,2023-02-27 17:47:07+00:00,IGN,22,1,2,32,189,1
1630251805857677313,2023-02-27 17:01:33+00:00,IGN,20,0,5,54,251,10
1630236594371272707,2023-02-27 16:01:07+00:00,IGN,22,0,16,34,289,6
1630229041813880834,2023-02-27 15:31:06+00:00,IGN,38,0,41,33,662,2
1630221492339318786,2023-02-27 15:01:06+00:00,IGN,33,0,443,310,4455,115
1630217951302373378,2023-02-27 14:47:02+00:00,IGN,3,0,44,622,4997,19
1630216898964070401,2023-02-27 14:42:51+00:00,IGN,1,0,20,92,993,0
1630215987860582400,2023-02-27 14:39:14+00:00,IGN,8,0,0,4,17,0
1630214358734188546,2023-02-27 14:32:45+00:00,IGN,18,0,14,94,769,1
1630214177879982083,2023-02-27 14:32:02+00:00,IGN,23,1,16,65,465,15
1630213161398808578,2023-02-27 14:28:00+00:00,IGN,22,1,13,30,328,7
1630212301340000257,2023-02-27 14:24:35+00:00,IGN,18,1,17,73,488,12
1630211470649700352,2023-02-27 14:21:17+00:00,IGN,22,1,6,35,235,7
1630211028406468609,2023-02-27 14:19:31+00:00,IGN,19,1,54,136,1463,63
1630208402700869632,2023-02-27 14:09:05+00:00,IGN,11,2,6,36,306,8
1630207819797475333,2023-02-27 14:06:46+00:00,IGN,9,1,13,88,331,14
1630206392471543808,2023-02-27 14:01:06+00:00,IGN,32,0,2,11,153,1
1630198839104663552,2023-02-27 13:31:05+00:00,IGN,22,0,5,17,157,3
1630183740054937604,2023-02-27 12:31:05+00:00,IGN,28,0,2,9,76,0
1630175940394270728,2023-02-27 12:00:06+00:00,IGN,28,0,13,46,540,7
1630168387757244417,2023-02-27 11:30:05+00:00,IGN,32,0,4,18,133,1
1630164864898400257,2023-02-27 11:16:05+00:00,IGN,20,0,280,221,3812,86
1630160840891482115,2023-02-27 11:00:06+00:00,IGN,29,0,13,14,134,3
1630153540311166977,2023-02-27 10:31:05+00:00,IGN,32,0,19,34,683,4
1630153280453001216,2023-02-27 10:30:03+00:00,IGN,27,0,26,30,287,2
1630145736460451840,2023-02-27 10:00:04+00:00,IGN,17,0,9,14,115,1
1630138185526247427,2023-02-27 09:30:04+00:00,IGN,22,0,120,54,673,37
1630130678388912130,2023-02-27 09:00:14+00:00,IGN,26,0,21,18,163,1
1630123083058012161,2023-02-27 08:30:03+00:00,IGN,21,0,22,20,362,1
1630115525824069632,2023-02-27 08:00:02+00:00,IGN,32,0,8,22,127,1
1630085570662924294,2023-02-27 06:01:00+00:00,IGN,17,1,22,115,866,14
1630070493331030016,2023-02-27 05:01:05+00:00,IGN,40,0,30,129,657,12
1630055371535699970,2023-02-27 04:01:00+00:00,IGN,24,1,75,55,449,65
1630044069366755328,2023-02-27 03:16:05+00:00,IGN,32,0,197,408,6983,64
1630040295004856323,2023-02-27 03:01:05+00:00,IGN,21,0,122,153,3079,23
1630025172622376960,2023-02-27 02:01:00+00:00,IGN,13,0,67,188,2537,31
1630017645234855937,2023-02-27 01:31:05+00:00,IGN,40,0,273,85,1336,52
1630010095764398081,2023-02-27 01:01:05+00:00,IGN,18,0,12,28,283,5
1630002523334492162,2023-02-27 00:31:00+00:00,IGN,27,0,6,18,176,3
1629994996593033217,2023-02-27 00:01:05+00:00,IGN,23,0,3,9,129,2
1629991198550282240,2023-02-26 23:46:00+00:00,IGN,18,0,9,29,198,3
1629979874281807872,2023-02-26 23:01:00+00:00,IGN,20,0,32,229,1965,33
1629964797587365888,2023-02-26 22:01:05+00:00,IGN,34,0,26,27,528,6
1629949675426963458,2023-02-26 21:01:00+00:00,IGN,38,0,15,119,802,12
1629934599491969025,2023-02-26 20:01:05+00:00,IGN,32,0,56,73,932,10
1629919476149006337,2023-02-26 19:01:00+00:00,IGN,14,0,11,99,557,11
1629911926451978244,2023-02-26 18:31:00+00:00,IGN,30,0,19,64,415,7
1629904400721256455,2023-02-26 18:01:05+00:00,IGN,35,0,14,52,662,6
1629889117155651589,2023-02-26 17:00:22+00:00,IGN,32,0,21,42,400,10
1629874015094337536,2023-02-26 16:00:21+00:00,IGN,31,0,4,12,126,1
1629858902555734020,2023-02-26 15:00:18+00:00,IGN,26,0,14,44,492,6
1629843790130212864,2023-02-26 14:00:15+00:00,IGN,23,0,38,45,436,10
1629828699859058688,2023-02-26 13:00:17+00:00,IGN,29,0,40,78,854,10
1629813568412557313,2023-02-26 12:00:09+00:00,IGN,28,0,6,48,610,6
1629798481102503936,2023-02-26 11:00:12+00:00,IGN,31,0,2,33,167,1
1629783388545490946,2023-02-26 10:00:14+00:00,IGN,26,0,122,213,1937,114
1629768261301665792,2023-02-26 09:00:07+00:00,IGN,26,0,16,36,410,1
1629753151719964673,2023-02-26 08:00:05+00:00,IGN,22,0,87,427,3907,46
1629738118323617793,2023-02-26 07:00:21+00:00,IGN,36,0,359,91,1422,48
1629730732330606592,2023-02-26 06:31:00+00:00,IGN,16,0,13,141,866,6
1629723205098254336,2023-02-26 06:01:05+00:00,IGN,40,0,15,36,456,2
1629708083348766722,2023-02-26 05:01:00+00:00,IGN,12,0,29,85,750,12
1629693006382002176,2023-02-26 04:01:05+00:00,IGN,29,0,22,58,997,10
1629677884557123587,2023-02-26 03:01:00+00:00,IGN,14,0,65,128,1922,23
1629662808336916482,2023-02-26 02:01:05+00:00,IGN,23,0,7,25,203,1
1629658802185224192,2023-02-26 01:45:10+00:00,IGN,41,0,20,44,339,4
1629655234992537601,2023-02-26 01:31:00+00:00,IGN,15,0,193,326,3896,62
1629647707634532354,2023-02-26 01:01:05+00:00,IGN,19,0,11,81,426,3
1629632609050324993,2023-02-26 00:01:05+00:00,IGN,26,1,76,43,869,35
1629625036087648262,2023-02-25 23:31:00+00:00,IGN,17,0,7,26,314,1
1629617509388234752,2023-02-25 23:01:05+00:00,IGN,42,0,220,141,2726,63
1629602410367778817,2023-02-25 22:01:05+00:00,IGN,24,0,8,13,141,2
1629587287297368065,2023-02-25 21:01:00+00:00,IGN,30,1,7,64,392,11
1629572212163244033,2023-02-25 20:01:06+00:00,IGN,38,0,5,31,211,3
1629557088455127041,2023-02-25 19:01:00+00:00,IGN,19,0,56,167,1738,14
1629542012763422721,2023-02-25 18:01:05+00:00,IGN,27,0,9,44,479,5
1629526743538188291,2023-02-25 17:00:25+00:00,IGN,6,0,13,50,203,5
1629511592600543235,2023-02-25 16:00:13+00:00,IGN,17,0,44,51,499,5
1629496482410688512,2023-02-25 15:00:10+00:00,IGN,7,0,9,66,226,4
1629481419473838085,2023-02-25 14:00:19+00:00,IGN,7,0,14,50,233,0
1629466375755296769,2023-02-25 13:00:32+00:00,IGN,8,0,15,53,290,8
1629451196216881154,2023-02-25 12:00:13+00:00,IGN,14,0,36,40,360,19
1629436066041036801,2023-02-25 11:00:06+00:00,IGN,9,0,16,54,430,7
1629421013040603139,2023-02-25 10:00:17+00:00,IGN,2,0,66,63,579,8
1629405863352975360,2023-02-25 09:00:05+00:00,IGN,11,0,36,68,548,3
1629390764311470080,2023-02-25 08:00:05+00:00,IGN,12,0,9,28,227,3
1629383209761882113,2023-02-25 07:30:04+00:00,IGN,21,0,37,58,449,15
1629375683544719360,2023-02-25 07:00:09+00:00,IGN,13,0,2,36,379,2
1629360795011231745,2023-02-25 06:01:00+00:00,IGN,14,1,6,27,209,0
1629345695420542978,2023-02-25 05:01:00+00:00,IGN,32,0,5,57,389,1
1629338167823282179,2023-02-25 04:31:05+00:00,IGN,21,0,2,26,140,0
1629330596035014660,2023-02-25 04:01:00+00:00,IGN,24,1,12,46,320,5
1629323068081332226,2023-02-25 03:31:05+00:00,IGN,23,0,7,22,171,0
1629315496775503874,2023-02-25 03:01:00+00:00,IGN,32,0,11,39,336,3
1629307968859656192,2023-02-25 02:31:05+00:00,IGN,17,0,13,19,168,2
1629304197484036098,2023-02-25 02:16:06+00:00,IGN,48,0,2,19,129,1
1629304193964990465,2023-02-25 02:16:05+00:00,IGN,20,0,39,64,1480,20
1629296846538457088,2023-02-25 01:46:53+00:00,IGN,52,0,10,24,142,4
1629292869994381312,2023-02-25 01:31:05+00:00,IGN,31,0,14,27,366,4
1629285320070930432,2023-02-25 01:01:05+00:00,IGN,22,0,84,141,1991,46
1629282891535400962,2023-02-25 00:51:26+00:00,IGN,7,1,7,36,267,1
1629277770357374977,2023-02-25 00:31:05+00:00,IGN,28,0,13,50,537,5
1629274187557642242,2023-02-25 00:16:51+00:00,IGN,46,0,9,16,132,2
1629270220320694273,2023-02-25 00:01:05+00:00,IGN,35,0,276,652,10084,171
1629262671869517825,2023-02-24 23:31:05+00:00,IGN,19,0,398,119,2916,58
1629255123347161088,2023-02-24 23:01:06+00:00,IGN,42,0,517,511,8590,295
1629251954219053060,2023-02-24 22:48:30+00:00,IGN,5,0,13,55,635,3
1629251347173330948,2023-02-24 22:46:05+00:00,IGN,24,0,40,30,337,17
1629247573763432457,2023-02-24 22:31:06+00:00,IGN,45,0,25,173,2629,15
1629240023978594305,2023-02-24 22:01:06+00:00,IGN,44,0,19,44,571,8
1629232472427823105,2023-02-24 21:31:05+00:00,IGN,24,0,11,13,147,4
1629226561521037313,2023-02-24 21:07:36+00:00,IGN,9,0,5,9,63,0
1629226229411860480,2023-02-24 21:06:17+00:00,IGN,1,0,36,20,92,3
1629224924245028864,2023-02-24 21:01:06+00:00,IGN,24,0,10,13,168,2
1629220390450139136,2023-02-24 20:43:05+00:00,IGN,22,0,27,21,393,4
1629217374346919941,2023-02-24 20:31:06+00:00,IGN,20,0,20,24,155,3
1629202275804622849,2023-02-24 19:31:06+00:00,IGN,19,0,4,13,115,1
1629198895312928773,2023-02-24 19:17:40+00:00,IGN,34,0,3,28,96,2
1629194729475776513,2023-02-24 19:01:07+00:00,IGN,25,0,8,21,177,1
1629187176624783362,2023-02-24 18:31:06+00:00,IGN,33,0,15,25,203,2
1629183380410494976,2023-02-24 18:16:01+00:00,IGN,29,0,18,8,126,3
1629179715717062662,2023-02-24 18:01:27+00:00,IGN,25,0,12,41,249,3
1629176115062272001,2023-02-24 17:47:09+00:00,IGN,23,0,23,39,350,50
1629172076169814016,2023-02-24 17:31:06+00:00,IGN,10,0,102,127,936,106
1629168553059385345,2023-02-24 17:17:06+00:00,IGN,40,0,2,9,83,1
1629164536933523456,2023-02-24 17:01:08+00:00,IGN,27,0,4,15,184,2
1629161011948273664,2023-02-24 16:47:08+00:00,IGN,52,0,35,153,2420,27
1629153202443616256,2023-02-24 16:16:06+00:00,IGN,21,0,9,27,211,24
1629111675826626562,2023-02-24 13:31:05+00:00,IGN,22,0,18,53,571,13
1629104127526551552,2023-02-24 13:01:05+00:00,IGN,38,0,71,220,2993,71
1629096575984189440,2023-02-24 12:31:05+00:00,IGN,31,1,9,19,222,2
1629089026392182786,2023-02-24 12:01:05+00:00,IGN,44,0,21,140,2443,17
1629088135375122432,2023-02-24 11:57:33+00:00,IGN,9,0,2,0,9,0
1629085503436849153,2023-02-24 11:47:05+00:00,IGN,22,0,15,30,292,4
1629077701746208769,2023-02-24 11:16:05+00:00,IGN,26,0,4,22,342,5
1629073683833622528,2023-02-24 11:00:07+00:00,IGN,25,0,4,15,144,1
1629073670432759811,2023-02-24 11:00:04+00:00,IGN,30,1,4,19,186,2
1629058617801318400,2023-02-24 10:00:15+00:00,IGN,13,0,2,12,138,0
1629051015650484231,2023-02-24 09:30:03+00:00,IGN,14,0,9,16,122,1
1629043487516622848,2023-02-24 09:00:08+00:00,IGN,17,0,3,16,115,1
1629035927254302721,2023-02-24 08:30:05+00:00,IGN,15,0,2,41,195,0
1629028391897686023,2023-02-24 08:00:09+00:00,IGN,20,0,51,39,585,6
1629020812568104961,2023-02-24 07:30:02+00:00,IGN,8,0,12,126,365,1
1629013302377426947,2023-02-24 07:00:11+00:00,IGN,13,0,5,55,249,0
1629002204286705664,2023-02-24 06:16:05+00:00,IGN,34,0,22,53,584,7
1628998547419930626,2023-02-24 06:01:33+00:00,IGN,34,1,4,19,133,1
1628990879359807489,2023-02-24 05:31:05+00:00,IGN,25,0,4,21,133,1
1628983330673754112,2023-02-24 05:01:05+00:00,IGN,19,0,152,557,7411,77
1628975779877908481,2023-02-24 04:31:05+00:00,IGN,31,0,16,21,145,0
1628972005067309056,2023-02-24 04:16:05+00:00,IGN,20,0,200,403,6518,129
1628968750258036737,2023-02-24 04:03:09+00:00,IGN,41,0,7,37,448,3
1628968230361366528,2023-02-24 04:01:05+00:00,IGN,37,0,60,329,4755,74
1628960680584814595,2023-02-24 03:31:05+00:00,IGN,22,0,22,39,300,7
1628956905992294400,2023-02-24 03:16:05+00:00,IGN,11,0,26,53,669,9
1628953130539917314,2023-02-24 03:01:05+00:00,IGN,33,0,526,177,3048,211
1628949537124503554,2023-02-24 02:46:48+00:00,IGN,20,1,11,16,148,1
1628945580767453184,2023-02-24 02:31:05+00:00,IGN,40,0,17,25,285,5
1628941805902241798,2023-02-24 02:16:05+00:00,IGN,19,0,70,54,743,18
1628938275359453191,2023-02-24 02:02:03+00:00,IGN,43,0,5,14,113,0
1628934459620790274,2023-02-24 01:46:53+00:00,IGN,22,1,7,21,207,3
1628933153426657280,2023-02-24 01:41:42+00:00,IGN,16,0,10,43,272,2
1628930481914843136,2023-02-24 01:31:05+00:00,IGN,25,0,8,21,211,4
1628926708303773697,2023-02-24 01:16:05+00:00,IGN,20,0,2,16,207,2
1628922933786689540,2023-02-24 01:01:05+00:00,IGN,37,0,51,230,1827,74
1628919466053468163,2023-02-24 00:47:19+00:00,IGN,24,1,14,41,291,8
1628915383284506627,2023-02-24 00:31:05+00:00,IGN,26,0,23,83,623,21
1628911607676911617,2023-02-24 00:16:05+00:00,IGN,34,0,2,15,144,2
1628907834560729088,2023-02-24 00:01:06+00:00,IGN,41,0,67,152,2232,38
1628904651822346245,2023-02-23 23:48:27+00:00,IGN,8,0,23,66,658,17
1628904597757591554,2023-02-23 23:48:14+00:00,IGN,22,0,57,98,681,16
1628900285232947204,2023-02-23 23:31:06+00:00,IGN,28,0,8,33,269,11
1628899106562211842,2023-02-23 23:26:25+00:00,IGN,31,1,38,97,549,39
1628896509516283904,2023-02-23 23:16:05+00:00,IGN,26,0,13,34,274,5
1628894663997259776,2023-02-23 23:08:45+00:00,IGN,9,0,267,1604,10871,654
1628892735334670337,2023-02-23 23:01:06+00:00,IGN,37,0,180,217,1838,148
1628891098415304714,2023-02-23 22:54:35+00:00,IGN,21,0,1432,316,5000,1467
1628888959420866560,2023-02-23 22:46:05+00:00,IGN,24,0,8,36,373,6
1628887759573360642,2023-02-23 22:41:19+00:00,IGN,17,0,83,396,4398,167
1628885185063256065,2023-02-23 22:31:05+00:00,IGN,38,1,14,37,265,1
1628881611142955013,2023-02-23 22:16:53+00:00,IGN,45,1,18,97,530,39
1628879309870866433,2023-02-23 22:07:45+00:00,IGN,15,0,164,115,972,178
1628877636213657608,2023-02-23 22:01:06+00:00,IGN,27,0,23,47,577,5
1628874053183234050,2023-02-23 21:46:51+00:00,IGN,22,1,8,26,147,11
1628872885568675843,2023-02-23 21:42:13+00:00,IGN,46,1,37,486,2162,197
1628870794104168448,2023-02-23 21:33:54+00:00,IGN,14,1,169,121,1356,74
1628870266431447043,2023-02-23 21:31:49+00:00,IGN,19,1,7,18,162,3
1628869437385240578,2023-02-23 21:28:31+00:00,IGN,13,1,19,232,1466,53
1628868938002989056,2023-02-23 21:26:32+00:00,IGN,14,1,29,105,728,26
1628868041973825537,2023-02-23 21:22:58+00:00,IGN,11,1,16,42,353,13
1628867072196329475,2023-02-23 21:19:07+00:00,IGN,18,1,51,47,305,39
1628866411232649218,2023-02-23 21:16:29+00:00,IGN,13,2,7,24,235,8
1628866339715837952,2023-02-23 21:16:12+00:00,IGN,14,1,3,16,175,2
1628865816295776259,2023-02-23 21:14:08+00:00,IGN,6,1,172,256,3419,116
1628865540918767627,2023-02-23 21:13:02+00:00,IGN,12,1,8,34,284,5
1628862267621281793,2023-02-23 21:00:02+00:00,IGN,40,1,13,27,154,2
1628854992571404289,2023-02-23 20:31:07+00:00,IGN,27,0,20,33,282,16
1628839888102559748,2023-02-23 19:31:06+00:00,IGN,14,0,3,6,100,4
1628806166095532032,2023-02-23 17:17:06+00:00,IGN,23,0,9,30,211,0
1628803591220654082,2023-02-23 17:06:52+00:00,IGN,19,0,12,34,227,2
1634982804089110528,2023-03-12 18:20:51+00:00,elonmusk,11,0,742,526,4802,42
1634769406386372609,2023-03-12 04:12:53+00:00,elonmusk,4,0,636,343,8034,42
1634769045818949634,2023-03-12 04:11:27+00:00,elonmusk,34,0,384,228,2479,45
1634766546923929601,2023-03-12 04:01:31+00:00,elonmusk,10,0,10274,3486,45065,499
1634751765311569920,2023-03-12 03:02:47+00:00,elonmusk,1,0,5995,6703,88078,343
1634723111642750976,2023-03-12 01:08:56+00:00,elonmusk,8,0,7712,7601,79260,1033
1634705683697356805,2023-03-11 23:59:41+00:00,elonmusk,9,0,6279,7703,171005,574
1634702093486260225,2023-03-11 23:45:25+00:00,elonmusk,6,0,206,259,4615,21
1634696526726324229,2023-03-11 23:23:17+00:00,elonmusk,2,0,219,224,3499,13
1634685025072422913,2023-03-11 22:37:35+00:00,elonmusk,6,0,1142,1201,17219,81
1634682474092544001,2023-03-11 22:27:27+00:00,elonmusk,9,0,220,99,1636,49
1634682062186618880,2023-03-11 22:25:49+00:00,elonmusk,10,0,246,124,1982,64
1634681181873610752,2023-03-11 22:22:19+00:00,elonmusk,4,0,1186,932,15987,69
1634680939358875650,2023-03-11 22:21:21+00:00,elonmusk,8,0,3211,3495,46205,203
1634538416615432197,2023-03-11 12:55:01+00:00,elonmusk,4,0,761,665,10352,48
1634536138550525952,2023-03-11 12:45:58+00:00,elonmusk,11,0,989,1409,17126,84
1634534741369147393,2023-03-11 12:40:25+00:00,elonmusk,11,0,857,2931,24894,98
1634533538090586118,2023-03-11 12:35:38+00:00,elonmusk,4,0,4166,16791,133986,458
1634526431895072773,2023-03-11 12:07:24+00:00,elonmusk,3,0,321,442,5328,22
1634523522474160128,2023-03-11 11:55:50+00:00,elonmusk,3,0,117,126,2661,9
1634523385286864896,2023-03-11 11:55:17+00:00,elonmusk,27,0,252,176,2199,18
1634522180372373504,2023-03-11 11:50:30+00:00,elonmusk,2,0,198,224,4867,18
1634521244442689539,2023-03-11 11:46:47+00:00,elonmusk,11,0,9323,8593,69245,1000
1634515735199248387,2023-03-11 11:24:53+00:00,elonmusk,2,0,370,285,7107,23
1634513217413160962,2023-03-11 11:14:53+00:00,elonmusk,48,0,741,712,8513,82
1634511867526668289,2023-03-11 11:09:31+00:00,elonmusk,3,0,143,119,3595,11
1634510327533453313,2023-03-11 11:03:24+00:00,elonmusk,3,0,106,97,1856,14
1634509482586718209,2023-03-11 11:00:03+00:00,elonmusk,5,0,251,223,4255,18
1634509198183546880,2023-03-11 10:58:55+00:00,elonmusk,2,0,130,116,2095,15
1634508759883022337,2023-03-11 10:57:10+00:00,elonmusk,10,0,1417,578,17532,64
1634464469505003525,2023-03-11 08:01:11+00:00,elonmusk,22,0,7237,4378,71873,573
1634464165489254400,2023-03-11 07:59:58+00:00,elonmusk,6,0,707,2170,37760,79
1634463615171321859,2023-03-11 07:57:47+00:00,elonmusk,22,0,691,473,6994,36
1634453259325779968,2023-03-11 07:16:38+00:00,elonmusk,28,0,6331,32026,187491,897
1634443578440048645,2023-03-11 06:38:10+00:00,elonmusk,2,0,258,226,4353,22
1634422581389303808,2023-03-11 05:14:44+00:00,elonmusk,4,0,696,880,12881,32
1634420874127327233,2023-03-11 05:07:57+00:00,elonmusk,2,0,8952,14495,232081,1224
1634420021551038465,2023-03-11 05:04:33+00:00,elonmusk,5,0,1304,1770,35067,124
1634408543095775232,2023-03-11 04:18:57+00:00,elonmusk,2,0,462,242,4530,33
1634406393594761221,2023-03-11 04:10:24+00:00,elonmusk,8,0,7352,11903,194955,639
1634374859043270678,2023-03-11 02:05:06+00:00,elonmusk,6,0,6428,6072,91169,1312
1634374788474097664,2023-03-11 02:04:49+00:00,elonmusk,3,0,218,128,2694,9
1634372826634539008,2023-03-11 01:57:01+00:00,elonmusk,2,0,1012,3224,46243,76
1634362787987353600,2023-03-11 01:17:08+00:00,elonmusk,3,0,366,286,5475,17
1634361720373387264,2023-03-11 01:12:53+00:00,elonmusk,6,0,272,235,4665,26
1634361370757181440,2023-03-11 01:11:30+00:00,elonmusk,8,0,8575,13498,102428,596
1634360735143972874,2023-03-11 01:08:58+00:00,elonmusk,3,0,97,106,2204,10
1634350493526016001,2023-03-11 00:28:17+00:00,elonmusk,53,0,7882,15866,89909,873
1634345140914630657,2023-03-11 00:07:00+00:00,elonmusk,5,0,747,1740,22184,71
1634343907827019776,2023-03-11 00:02:06+00:00,elonmusk,1,0,26846,50112,417568,5078
1634343600367730689,2023-03-11 00:00:53+00:00,elonmusk,2,0,391,420,8558,25
1634336094664916992,2023-03-10 23:31:04+00:00,elonmusk,34,0,26254,86114,362662,4479
1634332829860646914,2023-03-10 23:18:05+00:00,elonmusk,3,0,21067,82877,311799,5257
1634301010352148481,2023-03-10 21:11:39+00:00,elonmusk,2,0,1273,695,12288,79
1634283988830531584,2023-03-10 20:04:01+00:00,elonmusk,4,0,460,1000,15099,28
1634238657338159105,2023-03-10 17:03:53+00:00,elonmusk,5,0,1082,945,22819,67
1634116131270295552,2023-03-10 08:57:00+00:00,elonmusk,2,0,982,2153,24449,84
1634115861975044096,2023-03-10 08:55:56+00:00,elonmusk,2,0,597,367,12462,32
1634115413155139584,2023-03-10 08:54:09+00:00,elonmusk,2,0,336,225,3369,36
1634111660976898050,2023-03-10 08:39:14+00:00,elonmusk,2,0,675,280,6860,38
1634109695945502720,2023-03-10 08:31:26+00:00,elonmusk,2,0,456,687,16142,35
1634103672891375616,2023-03-10 08:07:30+00:00,elonmusk,4,0,474,970,16425,35
1634099156859121664,2023-03-10 07:49:33+00:00,elonmusk,5,0,2505,4968,66862,213
1634024439573811200,2023-03-10 02:52:39+00:00,elonmusk,10,0,451,480,8253,53
1634015505588662272,2023-03-10 02:17:09+00:00,elonmusk,3,0,124,128,2232,12
1634011474619162625,2023-03-10 02:01:08+00:00,elonmusk,2,0,503,1483,18165,27
1633990186978758656,2023-03-10 00:36:33+00:00,elonmusk,2,0,111,114,1935,13
1633985037375877120,2023-03-10 00:16:05+00:00,elonmusk,18,0,8772,6000,69843,1320
1633984026800168961,2023-03-10 00:12:04+00:00,elonmusk,38,0,2224,10547,44123,580
1633977810967572481,2023-03-09 23:47:22+00:00,elonmusk,6,0,451,972,9856,34
1633969052971401217,2023-03-09 23:12:34+00:00,elonmusk,7,0,400,1093,9605,28
1633968720748896258,2023-03-09 23:11:15+00:00,elonmusk,7,0,2296,3827,53853,154
1633968208133644291,2023-03-09 23:09:13+00:00,elonmusk,2,0,285,202,3917,22
1633966756107624448,2023-03-09 23:03:26+00:00,elonmusk,18,0,8561,16507,137660,668
1633963976945008643,2023-03-09 22:52:24+00:00,elonmusk,1,0,6258,9693,114654,626
1633949685600714752,2023-03-09 21:55:37+00:00,elonmusk,16,0,2819,8786,106510,238
1633938395482259456,2023-03-09 21:10:45+00:00,elonmusk,7,0,205,198,2818,20
1633938178858991616,2023-03-09 21:09:53+00:00,elonmusk,2,0,528,573,12407,34
1633930785785872384,2023-03-09 20:40:30+00:00,elonmusk,5,0,1116,2410,36280,76
1633930453727035394,2023-03-09 20:39:11+00:00,elonmusk,22,0,1058,642,10166,78
1633929909658632194,2023-03-09 20:37:02+00:00,elonmusk,13,0,584,2785,24321,62
1633929028846460931,2023-03-09 20:33:32+00:00,elonmusk,3,0,535,1264,19359,39
1633927356220862465,2023-03-09 20:26:53+00:00,elonmusk,7,0,275,234,3366,36
1633927244589441024,2023-03-09 20:26:26+00:00,elonmusk,6,0,189,185,3515,17
1633926615578079232,2023-03-09 20:23:56+00:00,elonmusk,2,0,591,262,6070,22
1633882208057569281,2023-03-09 17:27:29+00:00,elonmusk,5,0,1047,4931,38274,137
1633881786617823261,2023-03-09 17:25:48+00:00,elonmusk,16,0,643,3600,26319,82
1633881155924819968,2023-03-09 17:23:18+00:00,elonmusk,2,0,318,433,9300,28
1633880872750284811,2023-03-09 17:22:10+00:00,elonmusk,2,0,665,1966,25798,38
1633877087688720411,2023-03-09 17:07:08+00:00,elonmusk,2,0,218,246,2516,23
1633876365651918848,2023-03-09 17:04:16+00:00,elonmusk,1,0,9848,32006,139740,1220
1633775904039026689,2023-03-09 10:25:04+00:00,elonmusk,3,0,825,1028,15048,44
1633770839559610368,2023-03-09 10:04:56+00:00,elonmusk,2,0,186,108,3542,11
1633767312565125120,2023-03-09 09:50:55+00:00,elonmusk,7,0,5040,4453,91674,375
1633758998821257216,2023-03-09 09:17:53+00:00,elonmusk,7,0,619,682,14487,43
1633745046376726528,2023-03-09 08:22:27+00:00,elonmusk,5,0,589,435,4562,97
1633744400101548033,2023-03-09 08:19:53+00:00,elonmusk,2,0,433,984,22250,25
1633739730251653120,2023-03-09 08:01:19+00:00,elonmusk,10,0,1454,1312,11188,121
1633738827410882563,2023-03-09 07:57:44+00:00,elonmusk,24,0,3843,10651,57784,614
1633737040754884609,2023-03-09 07:50:38+00:00,elonmusk,3,0,1384,3630,43429,83
1633726810545373184,2023-03-09 07:09:59+00:00,elonmusk,2,0,406,431,10129,18
1633598027779788800,2023-03-08 22:38:15+00:00,elonmusk,2,0,355,361,5841,13
1633597893860020224,2023-03-08 22:37:43+00:00,elonmusk,3,0,16301,27999,366000,3193
1633589915412733953,2023-03-08 22:06:01+00:00,elonmusk,2,0,444,234,4821,26
1633588436396306434,2023-03-08 22:00:08+00:00,elonmusk,2,0,367,1539,28502,32
